Site,Point_ID,Lat,Lon,Max_Speed,Street_Name,Angle,Distance to Flood,Adjacent Bus Station,Direct Solar Exposure,Glare,wall,building,sky,tree,road,sidewalk,earth,plant,car,fence,signboard,streetlight,grass,railing,van,person,column,skyscraper,awning,minibike,mountain,ashcan,chair,ceiling,bridge,bicycle,fountain,sculpture,windowpane,booth,water,sofa,bulletin board,desk,lamp,pier,Unnamed: 31,Unnamed: 32
WestEnd,WestEnd-2130,-27.484988,153.002187,40,Rogers Street,-80.670516,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2131,-27.485024,153.00244,40,Rogers Street,-80.073707,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2132,-27.48506,153.002683,40,Rogers Street,-80.073707,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2133,-27.485105,153.002936,40,Rogers Street,-80.073707,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2134,-27.485142,153.003189,40,Rogers Street,-80.073707,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2135,-27.485178,153.003432,40,Rogers Street,-80.073707,144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2136,-27.485223,153.003685,40,Rogers Street,-80.073707,169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2137,-27.485259,153.003928,40,Rogers Street,-80.073707,193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2138,-27.484004,153.000132,0,Rogers Street,-61.974636,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2139,-27.484112,153.000354,0,Rogers Street,-60.29011,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2140,-27.484221,153.000577,0,Rogers Street,-60.29011,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2141,-27.484338,153.00079,0,Rogers Street,-60.29011,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2142,-27.484446,153.001012,0,Rogers Street,-60.29011,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2143,-27.484582,153.001215,0,Rogers Street,-50.714603,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2144,-27.484708,153.001427,0,Rogers Street,-60.88569,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2145,-27.484817,153.00165,0,Rogers Street,-60.88569,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2146,-27.484826,153.00166,0,Rogers Street,-59.218962,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2147,-27.484943,153.001873,0,Rogers Street,-59.218962,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2148,-27.485051,153.002095,0,Rogers Street,-65.339,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2149,-27.490052,153.016896,0,Rosebery Street,-127.52522,151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2150,-27.489853,153.017007,0,Rosebery Street,-169.476858,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2151,-27.489627,153.017048,0,Rosebery Street,-169.476858,192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2152,-27.489266,153.017048,0,Rosebery Street,28.150503,222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2153,-27.489492,153.016997,0,Rosebery Street,8.359178,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2154,-27.489718,153.016957,0,Rosebery Street,8.606714,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2155,-27.489934,153.016916,0,Rosebery Street,8.606714,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2156,-27.49016,153.016876,0,Rosebery Street,8.805849,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2157,-27.490386,153.016835,0,Rosebery Street,8.805849,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2158,-27.490603,153.016795,0,Rosebery Street,8.786729,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2159,-27.473216,152.999798,50,Roy Street,-52.95635,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2160,-27.473351,153.0,50,Roy Street,-52.95635,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2161,-27.473487,153.000202,50,Roy Street,-54.097027,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2162,-27.473622,153.000405,50,Roy Street,-54.097027,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2163,-27.473757,153.000607,50,Roy Street,-53.679252,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2164,-27.473893,153.00082,50,Roy Street,-53.679252,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2165,-27.474046,153.001002,50,Roy Street,-36.243429,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2166,-27.488672,153.002257,0,Ryan Street,-78.3101,88,1,787.0,0.9623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2167,-27.488708,153.0025,0,Ryan Street,-81.056733,74,1,792.0,0.92705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2168,-27.488744,153.002754,0,Ryan Street,-81.056733,50,1,791.0,0.933337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2169,-27.48878,153.003007,0,Ryan Street,-81.056733,26,0,785.0,0.932025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2170,-27.488816,153.00325,0,Ryan Street,-81.056733,8,1,781.0,0.93515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2171,-27.488843,153.003503,0,Ryan Street,-81.064338,7,1,768.0,0.938975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2172,-27.488879,153.003756,0,Ryan Street,-80.379859,11,1,772.0,0.923187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2173,-27.488924,153.003999,0,Ryan Street,-80.379859,26,1,782.0,0.924063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2174,-27.48896,153.004252,0,Ryan Street,-80.379859,36,1,788.0,0.902438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2175,-27.488997,153.004505,0,Ryan Street,-80.379859,25,0,788.0,0.912688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2176,-27.489033,153.004748,0,Ryan Street,-80.379859,14,0,793.0,0.92915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2177,-27.489069,153.005001,0,Ryan Street,-80.379859,9,0,793.0,0.93845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2178,-27.489105,153.005254,0,Ryan Street,-80.707289,14,0,793.0,0.947225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2179,-27.489141,153.005497,0,Ryan Street,-80.707289,15,0,793.0,0.942288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2180,-27.489186,153.00575,0,Ryan Street,-79.513356,10,0,793.0,0.944288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2181,-27.489222,153.006003,0,Ryan Street,-79.513356,3,0,793.0,0.941313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2182,-27.489267,153.006246,0,Ryan Street,-79.513356,27,0,793.0,0.918963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2183,-27.489276,153.006499,0,Ryan Street,-88.663923,46,0,793.0,0.910825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2184,-27.489276,153.006752,0,Ryan Street,-88.663923,25,0,792.0,0.9223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2185,-27.489285,153.007005,0,Ryan Street,-88.663923,4,0,792.0,0.94225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2186,-27.489285,153.007258,0,Ryan Street,-88.663923,6,0,790.0,0.930713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2187,-27.489294,153.007511,0,Ryan Street,-89.452708,3,0,793.0,0.942313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2188,-27.489294,153.007765,0,Ryan Street,-89.452708,12,0,791.0,0.947925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2189,-27.489294,153.008018,0,Ryan Street,-89.429215,37,0,771.0,0.952875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2190,-27.488617,153.002257,0,Ryan Street,99.573686,93,1,792.0,0.9531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2191,-27.488581,153.002015,0,Ryan Street,99.642651,87,1,792.0,0.95835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2192,-27.488536,153.001761,0,Ryan Street,99.642651,88,1,793.0,0.958375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2193,-27.4885,153.001518,0,Ryan Street,99.642651,95,0,793.0,0.962613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2194,-27.488464,153.001265,0,Ryan Street,99.559911,107,0,793.0,0.916513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2195,-27.488428,153.001012,0,Ryan Street,99.559911,116,2,793.0,0.8981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2196,-27.488419,153.000759,0,Ryan Street,47.939524,116,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2197,-27.488635,153.000709,0,Ryan Street,9.11241,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2198,-27.489222,153.013079,0,Sankey Street,9.7916,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2199,-27.489447,153.013039,0,Sankey Street,9.7916,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2200,-27.489664,153.012998,0,Sankey Street,9.073726,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2201,-27.487308,153.013454,0,Sankey Street,8.070421,218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2202,-27.487533,153.013413,0,Sankey Street,9.610675,196,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2203,-27.48775,153.013373,0,Sankey Street,9.610675,175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2204,-27.487976,153.013322,0,Sankey Street,9.610675,153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2205,-27.488201,153.013282,0,Sankey Street,9.610675,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2206,-27.488418,153.013241,0,Sankey Street,9.610675,114,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2207,-27.488526,153.013221,0,Sankey Street,8.786729,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2208,-27.488752,153.01317,0,Sankey Street,10.189782,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2209,-27.488978,153.01313,0,Sankey Street,10.189782,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2210,-27.489195,153.013089,0,Sankey Street,10.196701,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2211,-27.479291,153.00578,0,Scott Street,-82.05838,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2212,-27.479327,153.006033,0,Scott Street,-80.112239,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2213,-27.479364,153.006276,0,Scott Street,-80.112239,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2214,-27.479409,153.006529,0,Scott Street,-80.112239,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2215,-27.479445,153.006772,0,Scott Street,-80.112239,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2216,-27.479481,153.007025,0,Scott Street,-80.112239,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2217,-27.479517,153.007278,0,Scott Street,-80.112239,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2218,-27.482324,153.016399,40,Sexton Street,-80.526211,426,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2219,-27.48236,153.016652,40,Sexton Street,-80.649429,412,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2220,-27.482396,153.016905,40,Sexton Street,-80.649429,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2221,-27.482441,153.017148,40,Sexton Street,-80.649429,389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2222,-27.482477,153.017401,40,Sexton Street,-80.649429,377,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2223,-27.482513,153.017654,40,Sexton Street,-80.649429,366,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2224,-27.482549,153.017897,40,Sexton Street,-80.649429,358,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2225,-27.482586,153.01815,40,Sexton Street,-80.649429,350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2226,-27.482622,153.018403,40,Sexton Street,-80.649429,344,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2227,-27.482658,153.018646,40,Sexton Street,-80.647102,341,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2228,-27.482694,153.018899,40,Sexton Street,-80.647102,338,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2229,-27.482712,153.019152,40,Sexton Street,-117.543349,336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2230,-27.469785,153.003097,50,Sheehan Street,-21.065143,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2231,-27.470002,153.003188,50,Sheehan Street,-21.065143,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2232,-27.470209,153.003279,50,Sheehan Street,-21.065143,114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2233,-27.470417,153.00337,50,Sheehan Street,-21.065143,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2234,-27.470634,153.003462,50,Sheehan Street,-21.065143,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2235,-27.485376,153.011196,40,Side Street,-80.470206,405,2,789.0,0.943363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2236,-27.485412,153.011449,40,Side Street,-80.240631,396,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2237,-27.485457,153.011702,40,Side Street,-80.240631,387,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2238,-27.478172,153.009545,0,Skelton Lane,98.918574,121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2239,-27.478136,153.009302,0,Skelton Lane,98.918574,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2240,-27.4781,153.009049,0,Skelton Lane,98.577065,97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2241,-27.478018,153.008816,0,Skelton Lane,127.107863,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2242,-27.481566,153.004869,40,Skinner Street,-80.902899,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2243,-27.481603,153.005122,40,Skinner Street,-80.681431,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2244,-27.481639,153.005375,40,Skinner Street,-80.681431,131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2245,-27.481675,153.005618,40,Skinner Street,-80.665571,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2246,-27.481711,153.005871,40,Skinner Street,-80.665571,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2247,-27.481747,153.006124,40,Skinner Street,-80.665571,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2248,-27.481783,153.006367,40,Skinner Street,-80.679316,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2249,-27.481819,153.00662,40,Skinner Street,-80.681011,185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2250,-27.481855,153.006873,40,Skinner Street,-80.681011,195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2251,-27.481485,153.004393,40,Skinner Street,-72.078323,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2252,-27.48153,153.004646,40,Skinner Street,-80.803451,62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2253,-27.483471,153.006752,40,Spring Street,-81.466016,350,4,786.0,0.940238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2254,-27.483507,153.006995,40,Spring Street,-79.701036,374,4,793.0,0.939387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2255,-27.483543,153.007248,40,Spring Street,-80.201729,385,2,788.0,0.950513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2256,-27.48358,153.007501,40,Spring Street,-80.201729,396,1,790.0,0.9484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2257,-27.483625,153.007744,40,Spring Street,-80.201729,408,0,793.0,0.951375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2258,-27.483661,153.007997,40,Spring Street,-80.203378,421,0,792.0,0.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2259,-27.483697,153.00824,40,Spring Street,-80.203378,434,0,790.0,0.931913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2260,-27.483733,153.008493,40,Spring Street,-80.203378,449,0,792.0,0.938525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2261,-27.483778,153.008746,40,Spring Street,-80.203378,466,0,792.0,0.94125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2262,-27.483814,153.008989,40,Spring Street,-80.2031,482,0,791.0,0.9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2263,-27.48385,153.009242,40,Spring Street,-80.2031,499,0,792.0,0.934013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2264,-27.483886,153.009495,40,Spring Street,-80.2031,517,0,792.0,0.939012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2265,-27.483932,153.009738,40,Spring Street,-80.204396,536,0,793.0,0.94045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2266,-27.483968,153.009991,40,Spring Street,-80.204396,555,0,792.0,0.943125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2267,-27.484004,153.010244,40,Spring Street,-80.204396,574,0,793.0,0.94695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2268,-27.48404,153.010487,40,Spring Street,-80.204396,566,0,793.0,0.938288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2269,-27.484085,153.01074,40,Spring Street,-81.093229,554,1,793.0,0.946263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2270,-27.484112,153.010993,40,Spring Street,-81.093229,546,1,786.0,0.9368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2271,-27.484148,153.011236,40,Spring Street,-81.093229,537,1,757.0,0.936113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2272,-27.48756,153.014375,0,St James Street,11.575486,261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2273,-27.487786,153.014324,0,St James Street,11.575486,242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2274,-27.488003,153.014274,0,St James Street,11.575486,225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2275,-27.488228,153.014223,0,St James Street,11.654671,209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2276,-27.488445,153.014172,0,St James Street,11.654671,191,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2277,-27.488671,153.014122,0,St James Street,9.293668,166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2278,-27.488888,153.014081,0,St James Street,9.293668,142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2279,-27.489113,153.014041,0,St James Street,9.291757,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2280,-27.489285,153.014011,0,St James Street,9.30264,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2281,-27.489501,153.01397,0,St James Street,9.30264,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2282,-27.487353,153.013919,0,St James Street,-38.435414,244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2283,-27.487443,153.014152,0,St James Street,-81.982502,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2284,-27.487551,153.014375,0,St James Street,-6.05433,262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2285,-27.489149,153.014031,0,St James Street,9.301079,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2286,-27.481087,153.013048,0,Sussex Street,9.50923,413,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2287,-27.481313,153.012997,0,Sussex Street,9.518513,438,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WestEnd,WestEnd-2288,-27.48153,153.012957,0,Sussex Street,9.518513,462,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
